epoch,lr,train_loss,train_ce,train_velocity,train_commit,train_perplexity,val_loss,val_ce,val_velocity,val_commit,val_perplexity,epoch_sec,improved,epochs_since_improve
13,0.00019907941012690865,3.810125051961317,3.6536960390868125,0.006902822835730727,7.648880199952559,809.6281677840592,3.7913827308236736,3.617768855944072,0.00653525030125596,8.517312676939246,726.6928083863977,259.9849774837494,True,0
14,0.00019893259712981735,3.805777827060068,3.6431916387050185,0.006873160370855363,7.957480605546531,812.3144945417132,3.79443232980493,3.6083708136049037,0.006514353049306633,9.140218146859784,737.1731868378104,259.9729526042938,False,1
15,0.00019877498988921623,3.8010191520700207,3.632197619258583,0.006843608352370778,8.269986636065818,813.1452314698851,3.777902599883406,3.592686940545905,0.006458976411273422,9.099308412368984,733.4249050192637,259.95596289634705,True,0
16,0.00019860660568851525,3.795808640199822,3.6215976366362015,0.006796356237284815,8.540641819888895,813.2473397193017,3.782649138202406,3.5859566420724946,0.006434475601178735,9.673763536427119,737.8517138337436,262.5907666683197,False,1
17,0.00019842746299293955,3.790879479476384,3.6119679940211307,0.006773228447524492,8.776243664227524,814.6040539431882,3.779282569885254,3.581072741991853,0.006382133221662004,9.750938271822994,735.9806067061751,265.7498483657837,False,2
18,0.00019823758144750454,3.7859460576014086,3.6028623822834587,0.006732498215853128,8.98587179571003,812.556122321587,3.7551312511914396,3.5606097227906526,0.006344479712823483,9.567464919939432,741.2776857140946,268.2432744503021,True,0
19,0.00019803698187486135,3.780609410691571,3.594068823309688,0.006693759841644871,9.159685719322848,812.370452088195,3.75867768836348,3.550950001363885,0.006311025413084929,10.228608693162055,743.5246824499679,279.40581130981445,False,1
20,0.00019782568627301367,3.7753411301157693,3.5855641440524684,0.006662633677100908,9.322283504071173,811.7332681432947,3.7602538148017777,3.5430556094809753,0.006266952584791061,10.703237076328225,745.6766248729131,279.4677574634552,False,2
21,0.00019760371781290536,3.7699043102465666,3.5770232499419867,0.0066317953301636,9.478258597386347,813.065488047414,3.7499576333450944,3.53850667443994,0.0062448771587534715,10.416426606374245,744.5639021363977,279.3305335044861,True,0
22,0.00019737110083587945,3.76523636610477,3.56916597079147,0.00659708368823283,9.63859281988887,813.0808766352666,3.7403980836476367,3.5272896453125835,0.006178216986383682,10.500965588713346,750.4789102632706,277.45815539360046,True,0
23,0.0001971278608510088,3.755518027520799,3.5565217148948025,0.006538080304782451,9.786363862551651,816.9614347978072,3.715783207383874,3.5026668914376873,0.006084052868161912,10.503714143413386,759.8578884177012,277.11396861076355,True,0
24,0.00019687402453229879,3.743749853852507,3.540375749205614,0.006439841234853926,10.007709258562558,823.692709192053,3.7134615264526785,3.4833883847275824,0.005965729904271765,11.354514187329436,768.6199859201091,275.7302567958832,True,0
25,0.00019660961971576228,3.715908986213919,3.506635504496562,0.006179072315103145,10.309197601559875,839.9948685881379,3.651101585936873,3.4279040767721933,0.005422336910532353,11.024316761591663,791.4507053322988,277.1925723552704,True,0
26,0.00019633467539636697,3.678587385973373,3.467324585109562,0.00574020465968975,10.419635211492514,839.7456722011814,3.614798232300641,3.3959983113693863,0.005058092030071437,10.813544599977257,782.1327004628639,277.14298820495605,True,0
27,0.00019604922172485582,3.6577396625048153,3.445657462075159,0.00551005703050873,10.46635902160174,839.561834657347,3.599212404799788,3.3767959679642767,0.0048945076725356385,10.998460639013002,779.7208352284889,281.1075427532196,True,0
28,0.00019575329000444066,3.645186814588386,3.4312030901382498,0.005389380532198936,10.564452126428678,838.4288715015758,3.5933806079707735,3.370663424060769,0.0048440250676533535,11.014758423583148,783.8594226575877,280.88585925102234,True,0
